text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Photographs..........#rihanna,FALSE,0,NA,2017/12/15 2:05,FALSE,NA,9.41489E+17,NA,Twitter for iPhone,delphineguyton5,0,FALSE,FALSE,NA,NA
<U+2795> H I G H  P R I E S T E S S <U+2795> <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> <U+2795> RG @vogueparis @badgalriri <U+2795> #friday #rihanna #badgalriri #vogue #vogueparis<U+2026> https://t.co/TgQiiyiisY,FALSE,1,NA,2017/12/15 2:03,TRUE,NA,9.41489E+17,NA,IFTTT,SprayedPainted,0,FALSE,FALSE,NA,NA
RT @BillboardJP_INT: <U+30EA><U+30A2><U+30FC><U+30CA><U+51FA><U+6F14><U+306E><U+5168><U+54E1><U+5973><U+6027><U+300E><U+30AA><U+30FC><U+30B7><U+30E3><U+30F3><U+30BA>8<U+300F><U+3001><U+516C><U+5F0F><U+30DD><U+30B9><U+30BF><U+30FC><U+304C><U+516C><U+958B> https://t.co/8snqB9UFNx #Rihanna #Oceans8 https://t.co/Lw49C1rTHV,FALSE,0,NA,2017/12/15 2:03,FALSE,NA,9.41489E+17,NA,Twitter for iPhone,__w_12,28,TRUE,FALSE,NA,NA
"music for justin bieber, Weakness of attitude becomes weakness of character., https://t.co/iYdZ978tBj #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/15 2:01,FALSE,NA,9.41488E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
RT @BillboardJP_INT: <U+30EA><U+30A2><U+30FC><U+30CA><U+51FA><U+6F14><U+306E><U+5168><U+54E1><U+5973><U+6027><U+300E><U+30AA><U+30FC><U+30B7><U+30E3><U+30F3><U+30BA>8<U+300F><U+3001><U+516C><U+5F0F><U+30DD><U+30B9><U+30BF><U+30FC><U+304C><U+516C><U+958B> https://t.co/8snqB9UFNx #Rihanna #Oceans8 https://t.co/Lw49C1rTHV,FALSE,0,NA,2017/12/15 2:00,FALSE,NA,9.41488E+17,NA,BossKitter.,ryuta7514,28,TRUE,FALSE,NA,NA
RT @BillboardJP_INT: <U+30EA><U+30A2><U+30FC><U+30CA><U+51FA><U+6F14><U+306E><U+5168><U+54E1><U+5973><U+6027><U+300E><U+30AA><U+30FC><U+30B7><U+30E3><U+30F3><U+30BA>8<U+300F><U+3001><U+516C><U+5F0F><U+30DD><U+30B9><U+30BF><U+30FC><U+304C><U+516C><U+958B> https://t.co/8snqB9UFNx #Rihanna #Oceans8 https://t.co/Lw49C1rTHV,FALSE,0,NA,2017/12/15 1:57,FALSE,NA,9.41487E+17,NA,TweetDeck,hiphop_hype,28,TRUE,FALSE,NA,NA
<U+30EA><U+30A2><U+30FC><U+30CA><U+51FA><U+6F14><U+306E><U+5168><U+54E1><U+5973><U+6027><U+300E><U+30AA><U+30FC><U+30B7><U+30E3><U+30F3><U+30BA>8<U+300F><U+3001><U+516C><U+5F0F><U+30DD><U+30B9><U+30BF><U+30FC><U+304C><U+516C><U+958B> https://t.co/8snqB9UFNx #Rihanna #Oceans8 https://t.co/Lw49C1rTHV,FALSE,62,NA,2017/12/15 1:57,FALSE,NA,9.41487E+17,NA,Twitter Web Client,BillboardJP_INT,28,FALSE,FALSE,NA,NA
"RT @MusicplugNC: Rihanna look/beauty thread <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0085> 

#retweet so it doesn<U+2019>t get lost<ed><U+00A0><U+00BD><ed><U+00B4><U+0084> #Rihanna #FentyBeauty https://t.co/HA47Vtepx5",FALSE,0,NA,2017/12/15 1:54,FALSE,NA,9.41486E+17,NA,Twitter for iPhone,MusicplugNC,8,TRUE,FALSE,NA,NA
$60 PUMA'S BRAND NEW IN THE BOX SIZE 7 #glam #christmas #puma #rihanna #newnew #hiphop<U+2026> https://t.co/0txVbQePrI,FALSE,0,NA,2017/12/15 1:53,FALSE,NA,9.41486E+17,NA,Instagram,521LoveCouture,0,FALSE,FALSE,NA,NA
"RT @MusicplugNC: NYC <ed><U+00A0><U+00BC><ed><U+00BF><U+0099> 

#Rihanna #thread #FentyBeauty https://t.co/hj3hDTLxRS",FALSE,0,NA,2017/12/15 1:53,FALSE,NA,9.41486E+17,NA,Twitter for iPhone,MusicplugNC,1,TRUE,FALSE,NA,NA
"RT @MusicplugNC: Crystal on goddess skin <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#Thread #Rihanna https://t.co/6VeTAWhr6p",FALSE,0,NA,2017/12/15 1:53,FALSE,NA,9.41486E+17,NA,Twitter for iPhone,MusicplugNC,5,TRUE,FALSE,NA,NA
RT @MusicplugNC: Ri Ri <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BD><U+0091> #FENTYBEAUTY #rihanna https://t.co/xXSfK2Omb8,FALSE,0,NA,2017/12/15 1:51,FALSE,NA,9.41486E+17,NA,Twitter for iPhone,MusicplugNC,3,TRUE,FALSE,NA,NA
"Check out new work on my @Behance portfolio: ""Women in Music"" https://t.co/c3Zv5BC9eQ
@rihanna @Madonna @LanaDelRey<U+2026> https://t.co/B9yBzJi7P8",FALSE,4,NA,2017/12/15 1:48,TRUE,NA,9.41485E+17,NA,Twitter Web Client,Rocha18Andre,1,FALSE,FALSE,NA,NA
This @NERDarmy and @rihanna #lemon #vinyl might be the most beautiful record I own. <ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> #nerd #nooneeverreallydies<U+2026> https://t.co/t4WG8ud8Bz,FALSE,0,NA,2017/12/15 1:48,TRUE,NA,9.41485E+17,NA,Twitter for iPhone,JennRouth,0,FALSE,FALSE,NA,NA
@katalegriamd Im so excited! #rihanna !!!! im so sorry hahahaha,FALSE,0,katalegriamd,2017/12/15 1:46,FALSE,9.4147E+17,9.41485E+17,48712532,Twitter for iPhone,jadmalala,0,FALSE,FALSE,NA,NA
RT @DrakeShooterxxx: #taylorshift #ladygaga #juliamichaels #halsey #rihanna #adele #DemiLovato #rk #famous #SelenaGomez #ArianaGrande https<U+2026>,FALSE,0,NA,2017/12/15 1:46,FALSE,NA,9.41485E+17,NA,Twitter for Android,j_l101,16,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/15 1:45,FALSE,NA,9.41484E+17,NA,Twitter for Android,aceboogiek88,203,TRUE,FALSE,NA,NA
Cowboy Song Western Music Westerns #CowboySong #WesternMusic #Theme https://t.co/bi8psLG0h8 #Rihanna #Queen #AC/DC Mariah Carey #MariahCarey,FALSE,0,NA,2017/12/15 1:45,FALSE,NA,9.41484E+17,NA,IFTTT,ScottWestBand,0,FALSE,FALSE,NA,NA
Hell yehhhh!!!<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #FentyBeauty #MATTEMOISELLE #Drops #December #harveynichols #sephora #Rihanna #rihannadrive <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><U+2026> https://t.co/v7kizpMZSt,FALSE,0,NA,2017/12/15 1:43,TRUE,NA,9.41484E+17,NA,Twitter for Android,clairethestar84,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/15 1:35,FALSE,NA,9.41482E+17,NA,Twitter for iPhone,kehrihyuna,203,TRUE,FALSE,NA,NA
RT @femmedinfluence: Chris Brown raconte pour la premi<U+00E8>re fois la nuit o<U+00F9> il a frapp<U+00E9> #Rihanna... https://t.co/HnUvElpE3u,FALSE,0,NA,2017/12/15 1:32,FALSE,NA,9.41481E+17,NA,Twitter for iPhone,Lydie_243,10734,TRUE,FALSE,NA,NA
"justin biver songs, I've got to keep breathing. It'll be my worst business mistake if I don't., http://go #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/15 1:31,FALSE,NA,9.41481E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
RT @femmedinfluence: Chris Brown raconte pour la premi<U+00E8>re fois la nuit o<U+00F9> il a frapp<U+00E9> #Rihanna... https://t.co/HnUvElpE3u,FALSE,0,NA,2017/12/15 1:30,FALSE,NA,9.41481E+17,NA,Twitter for iPhone,amaru_ts,10734,TRUE,FALSE,NA,NA
@CamilleKennerly That is *AWESOME* News Camille and Kennerly - The Harp Twins *Rock!* #Muscians #Actresses #North<U+2026> https://t.co/9iMSMmWLyp,FALSE,2,CamilleKennerly,2017/12/15 1:30,TRUE,9.41455E+17,9.4148E+17,79807227,Twitter Web Client,tracy_karin,0,FALSE,FALSE,NA,NA
La chanteuse SZA est d<U+00E9>sormais une <U+00E9>g<U+00E9>rie de la marque de Rihanna - Konbini France https://t.co/t01uuq74hC #people #star #Rihanna,FALSE,0,NA,2017/12/15 1:28,FALSE,NA,9.4148E+17,NA,IFTTT,actu24_People,0,FALSE,FALSE,NA,NA
"RT @RhannaData: #Rihanna is @spotify's Most Streamed Female Artist of 2017, for the 3rd year in a row. https://t.co/9uL1szixMG",FALSE,0,NA,2017/12/15 1:26,FALSE,NA,9.4148E+17,NA,Twitter for Android,AllyssomfentyII,5,TRUE,FALSE,NA,NA
RT @TheYBF: Here<U+2019>s your first official look at #Rihanna #SandraBullock and the rest of the cast of #Oceans8. #YBFMovies https://t.co/3tnYpP<U+2026>,FALSE,0,NA,2017/12/15 1:26,FALSE,NA,9.4148E+17,NA,Twitter for Android,5hstan98,43,TRUE,FALSE,NA,NA
"ANTI #rihanna #antialbum #rihannanavy #navyrdie em Diadema, Sao Paulo https://t.co/rUTX0Lhlvo",FALSE,0,NA,2017/12/15 1:25,FALSE,NA,9.41479E+17,NA,Instagram,badgald4rk,0,FALSE,FALSE,NA,NA
This Christmas all #Rihanna &amp; #Ryland want are Christmas cards #SutherlandSprings #victims Send cards to 13965 Ladd<U+2026> https://t.co/TUV0JQEvR7,FALSE,1,NA,2017/12/15 1:21,TRUE,NA,9.41478E+17,NA,Twitter for iPhone,AlejandraG_TV,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/15 1:20,FALSE,NA,9.41478E+17,NA,Twitter for Android,Deivortega,203,TRUE,FALSE,NA,NA
RT @YO_EON: <ed><U+00A0><U+00BD><ed><U+00B7><U+00A3><ed><U+00A0><U+00BD><ed><U+00B7><U+00A3> Soooo lucky... #rihanna #memes #accurate #whyamilikethis #petty #pettypost https://t.co/Tl8x7FedZz,FALSE,0,NA,2017/12/15 1:15,FALSE,NA,9.41477E+17,NA,Memes RTs1122,MemesRTs_Down,1,TRUE,FALSE,NA,NA
"RT @imkianerrolm: So baby, what<U+2019>s up? Any plan or any clue for #R9 ? @rihanna #NavyRDie #Rihanna https://t.co/wMYeFsPvEH",FALSE,0,NA,2017/12/15 1:07,FALSE,NA,9.41475E+17,NA,Twitter Web Client,NickieYalung16,2,TRUE,FALSE,NA,NA
<ed><U+00A0><U+00BD><ed><U+00B7><U+00A3><ed><U+00A0><U+00BD><ed><U+00B7><U+00A3> Soooo lucky... #rihanna #memes #accurate #whyamilikethis #petty #pettypost https://t.co/Tl8x7FedZz,FALSE,0,NA,2017/12/15 1:04,FALSE,NA,9.41474E+17,NA,Instagram,YO_EON,1,FALSE,FALSE,NA,NA
"Apoco no es la m<U+00E1>s bella?  <ed><U+00A0><U+00BE><ed><U+00B4><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
#Rihanna https://t.co/PjV4qkOWKO",FALSE,4,NA,2017/12/15 1:03,FALSE,NA,9.41474E+17,NA,Twitter for Android,LaChinaS7,0,FALSE,FALSE,NA,NA
Yes! Fenty Beauty Is Launching an ENTIRE Collection of Matte Lipsticks! https://t.co/tvGSI7rau0 #lipstick #fentybeauty #rihanna,FALSE,1,NA,2017/12/15 1:02,FALSE,NA,9.41473E+17,NA,Crowdfire - Go Big,MakeupMosaic,0,FALSE,FALSE,NA,NA
"baby justin bieber music video, I'm in the acting business. That's the ego business., https://t.co/Sfy6RPUiwR #1d<U+2026> https://t.co/V6ahAdBwem",FALSE,0,NA,2017/12/15 1:01,TRUE,NA,9.41473E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
"RT @MarialeOficial: Amorcitos les sub<U+00ED> video nuevo a mi canal en ingl<U+00E9>s, probando por 12h este labial de #Rihanna!! <U+2764><U+FE0F><U+2728> vayan a verlooo (ti<U+2026>",FALSE,0,NA,2017/12/15 0:58,FALSE,NA,9.41472E+17,NA,Twitter for Android,ItzelJimezM,270,TRUE,FALSE,NA,NA
"<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> Wild, Wild, Wild...<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #rihanna #hilariousmemes #sorrynotsorry #jokes #music #lyrics https://t.co/cfw1ieDw8X",FALSE,0,NA,2017/12/15 0:55,FALSE,NA,9.41472E+17,NA,Instagram,YO_EON,0,FALSE,FALSE,NA,NA
Just posting <ed><U+00A0><U+00BC><ed><U+00BE><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>#rihanna #riri #loveonthebrain #ugly #uglyfaces #singinginthelivingroom @rihanna @rihanna  <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> https://t.co/aqCG0zRg8z,FALSE,2,NA,2017/12/15 0:49,FALSE,NA,9.4147E+17,NA,Twitter for iPhone,Liyahbugg13,1,FALSE,FALSE,NA,NA
"RT @MooMooForever19: @rihanna notice @RBW_MAMAMOO Hwasa

#rihannanoticehwasa #rihannanoticemamamoohwasa #RihannaandHwasa #Rihanna #Hwasa #M<U+2026>",FALSE,0,NA,2017/12/15 0:46,FALSE,NA,9.4147E+17,NA,Twitter for Android,_rosemarielewis,6,TRUE,FALSE,NA,NA
https://t.co/fTxC8u3GMI UjangAjojing Society6 #Society6 #britneyspearsmy #society6art #rihanna #ShareYourSociety6 #chrisbrown #society6promo,FALSE,0,NA,2017/12/15 0:45,FALSE,NA,9.41469E+17,NA,IFTTT,ujangajojing,0,FALSE,FALSE,NA,NA
"When I complain about my skin, and ppl are like <U+201C>you have great skin!<U+201D> And I<U+2019>m like, no, #Rihanna has a bomb ass foundation <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> #FentyBeauty",FALSE,1,NA,2017/12/15 0:37,FALSE,NA,9.41467E+17,NA,Twitter for iPhone,jangilange,0,FALSE,FALSE,NA,NA
"#newjackcity #BavelliBlvgari #TeamBlvgari. #MOVIE DECEMBER 21,2017... I'M PERFORMING LIVE @IntlSpecial_Ent STAR STU<U+2026> https://t.co/Vv6ueOsHFa",FALSE,0,NA,2017/12/15 0:35,TRUE,NA,9.41467E+17,NA,Twitter Web Client,blvgarikansas,0,FALSE,FALSE,NA,NA
Join the dream scheme. #Oceans8 hits theaters June 2018. #Rihanna <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/D7YS2OhbF4,FALSE,1,NA,2017/12/15 0:31,FALSE,NA,9.41466E+17,NA,IFTTT,RhannaData,0,FALSE,FALSE,NA,NA
"newest bieber song, If one does not know to which port one is sailing, no wind is favorable., http://goo. #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/15 0:31,FALSE,NA,9.41466E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
#DamienHirst #Rihanna #Venice #Venizia #ITALY <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9> https://t.co/q1lSWE9AeK,FALSE,0,934NHR,2017/12/15 0:29,FALSE,9.41462E+17,9.41465E+17,7.41635E+17,Twitter Web Client,934NHR,0,FALSE,FALSE,NA,NA
"RT @RhannaData: #Rihanna is @spotify's Most Streamed Female Artist of 2017, for the 3rd year in a row. https://t.co/9uL1szixMG",FALSE,0,NA,2017/12/15 0:29,FALSE,NA,9.41465E+17,NA,Twitter for Android,Victtorr4,5,TRUE,FALSE,NA,NA
#monalisa #alberteinstein #usseinbolt #bar<U+0131><U+015F>man<U+00E7>o #bobmarley #beyonce #rihanna @ Madame Tussauds<U+2026> https://t.co/aNpZkV5Fh6,FALSE,0,NA,2017/12/15 0:29,FALSE,NA,9.41465E+17,NA,Instagram,ParyaMusic,0,FALSE,FALSE,NA,NA
#monalisa #alberteinstein #usseinbolt #bar<U+0131><U+015F>man<U+00E7>o #bobmarley #beyonce #rihanna  @ Madame Tussauds Istanbul,FALSE,0,NA,2017/12/15 0:29,FALSE,NA,9.41465E+17,NA,Facebook,ParyaNews,0,FALSE,FALSE,NA,NA
"RT @RhannaData: #Rihanna is @spotify's Most Streamed Female Artist of 2017, for the 3rd year in a row. https://t.co/9uL1szixMG",FALSE,0,NA,2017/12/15 0:27,FALSE,NA,9.41465E+17,NA,Twitter for iPhone,EarnestineBell,5,TRUE,FALSE,NA,NA
"#Rihanna is @spotify's Most Streamed Female Artist of 2017, for the 3rd year in a row. https://t.co/9uL1szixMG",FALSE,13,NA,2017/12/15 0:27,FALSE,NA,9.41465E+17,NA,IFTTT,RhannaData,5,FALSE,FALSE,NA,NA
#rihanna https://t.co/4240NEwr6E,FALSE,0,NA,2017/12/15 0:21,FALSE,NA,9.41463E+17,NA,Twitter for Android,joelalmon,0,FALSE,FALSE,NA,NA
"Plss rihanna notice hwasa <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>#RihannaNoticeHwasa 
#RihannaNoticeMamamooHwaSa @rihanna <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #Rihanna #HwaSa @RBW_MAMAMOO https://t.co/PYnqi95tTk",FALSE,3,NA,2017/12/15 0:21,FALSE,NA,9.41463E+17,NA,Twitter for Android,IrmaAyala2,3,FALSE,FALSE,NA,NA
Red Lipstick made her night #kidsfashion #rihanna #ririnavy #marilynmonroe #2 #jaxsunrae #happyjax #@rihanna https://t.co/fx2CNcirbQ,FALSE,2,NA,2017/12/15 0:20,FALSE,NA,9.41463E+17,NA,IFTTT,JaxsunRae,0,FALSE,FALSE,NA,NA
Red Lipstick made her night #kidsfashion #rihanna #ririnavy #marilynmonroe #2 #jaxsunrae #happyjax #@rihanna https://t.co/rQVG3OZIwD,FALSE,1,NA,2017/12/15 0:20,FALSE,NA,9.41463E+17,NA,IFTTT,JaxsunRae,0,FALSE,FALSE,NA,NA
"RT @teffyhope: #rihannanoticehwasa #rihannanoticemamamoohwasa #Rihanna #Hwasa #MAMAMOO #<U+D654><U+C0AC> #<U+B9C8><U+B9C8><U+BB34> 

@MOOMOOsBR @MamamooSpain_ @MamamooPoland<U+2026>",FALSE,0,NA,2017/12/15 0:17,FALSE,NA,9.41462E+17,NA,Twitter for Android,Chichooleague,6,TRUE,FALSE,NA,NA
"RT @934NHR: <U+B178><U+D61C><U+B780> <U+ACFC> <U+C1A1><U+C774><U+C2AC><U+C758> <U+D604><U+C7AC><U+C2DC><U+AC01> 
<U+B098><U+C73C> <U+B9E8><U+BC1C><U+C758> <U+D22C><U+D63C>
With ma girl<ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>songsseul_time 
#Teamo #Rihanna
#YanisMarshall https://t.co/yEhFurd3Bi",FALSE,0,NA,2017/12/15 0:13,FALSE,NA,9.41461E+17,NA,Twitter Web Client,934NHR,1,TRUE,FALSE,NA,NA
#Petition | 50 #animals died in suffering for @Rihanna #furcoat <U+2013> pledge to boycott her music!<U+2026> https://t.co/snvwoa9qq1,FALSE,0,NA,2017/12/15 0:10,TRUE,NA,9.4146E+17,NA,Twitter Web Client,S_K_Sama,1,FALSE,FALSE,NA,NA
"RT @teffyhope: #rihannanoticehwasa #rihannanoticemamamoohwasa #Rihanna #Hwasa #MAMAMOO #<U+D654><U+C0AC> #<U+B9C8><U+B9C8><U+BB34> 

@MOOMOOsBR @MamamooSpain_ @MamamooPoland<U+2026>",FALSE,0,NA,2017/12/15 0:04,FALSE,NA,9.41459E+17,NA,Twitter Web Client,MamamooRD,6,TRUE,FALSE,NA,NA
The relative a bonding between me and my debut #collection inspired by #rihanna #dualipa #beyonce https://t.co/rPQW68LYLy,FALSE,0,NA,2017/12/15 0:03,FALSE,NA,9.41459E+17,NA,Instagram,_SAINTHOOD_,0,FALSE,FALSE,NA,NA
"#rihannanoticehwasa #rihannanoticemamamoohwasa #Rihanna #Hwasa #MAMAMOO #<U+D654><U+C0AC> #<U+B9C8><U+B9C8><U+BB34> 

@MOOMOOsBR @MamamooSpain_<U+2026> https://t.co/KgYzzyL3rY",FALSE,4,NA,2017/12/15 0:02,TRUE,NA,9.41458E+17,NA,Twitter Web Client,teffyhope,6,FALSE,FALSE,NA,NA
"justin bieber old songs, In business for yourself, not by yourself., https://t.co/iYdZ978tBj #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/15 0:01,FALSE,NA,9.41458E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
Yas #tbt @britneyspears  #rihanna #s&amp;m @ Vinyl Bear https://t.co/QggiMFGyB1,FALSE,1,NA,2017/12/14 23:58,FALSE,NA,9.41457E+17,NA,Instagram,RiCh3s,0,FALSE,FALSE,-95.47070861,29.72750805
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/14 23:57,FALSE,NA,9.41457E+17,NA,Twitter Web Client,tequilakween,203,TRUE,FALSE,NA,NA
https://t.co/fkccxAVwUo #i_just #rihanna https://t.co/VOgaj6CBYf,FALSE,1,NA,2017/12/14 23:56,FALSE,NA,9.41457E+17,NA,Facebook,Entail2,0,FALSE,FALSE,NA,NA
https://t.co/fkccxAVwUo #i_just #rihanna  https://t.co/FcL2zSrOJi,FALSE,1,NA,2017/12/14 23:56,FALSE,NA,9.41457E+17,NA,vk.com,Entail2,0,FALSE,FALSE,NA,NA
Don't miss out on this weekends #DTLAclubcrawl! We're hitting up The Reserve for their #Rihanna tribute party! get<U+2026> https://t.co/h4zR4BlkQR,FALSE,0,NA,2017/12/14 23:55,TRUE,NA,9.41457E+17,NA,Hootsuite,laepicclubcrawl,0,FALSE,FALSE,NA,NA
RT @lilly_lumm: Go view #lemon #Rihanna @nerd #badgirlriri #dance #gains https://t.co/INTgpLrSU8,FALSE,0,NA,2017/12/14 23:51,FALSE,NA,9.41456E+17,NA,Twitter Web Client,f_roberto1,3,TRUE,FALSE,NA,NA
"#RihannaNoticeHwasa #RihannaNoticeMamamooHwasa #Hwasa #Rihanna @rihanna @RBW_MAMAMOO
Para que Rihanna notice a nues<U+2026> https://t.co/x1JqmC6URa",FALSE,7,NA,2017/12/14 23:49,TRUE,NA,9.41455E+17,NA,Twitter for Android,Giu_BDs,9,FALSE,FALSE,NA,NA
"#rihanna. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>
Ruzna mentalna nakaza!  
Spodoba u ljudskom obliku, fuj!
Iskomeksirano crnacko smece ispuzalo iz... https://t.co/Wfo2QTAq4F",FALSE,0,NA,2017/12/14 23:47,FALSE,NA,9.41455E+17,NA,Facebook,tilly1406,0,FALSE,FALSE,NA,NA
"RT @MooMooForever19: @rihanna notice @RBW_MAMAMOO Hwasa

#rihannanoticehwasa #rihannanoticemamamoohwasa #RihannaandHwasa #Rihanna #Hwasa #M<U+2026>",FALSE,0,NA,2017/12/14 23:47,FALSE,NA,9.41455E+17,NA,Twitter for iPhone,popdod_xx,8,TRUE,FALSE,NA,NA
"RT @MooMooForever19: @rihanna notice @RBW_MAMAMOO Hwasa

#rihannanoticehwasa #rihannanoticemamamoohwasa #RihannaandHwasa #Rihanna #Hwasa #M<U+2026>",FALSE,0,NA,2017/12/14 23:47,FALSE,NA,9.41455E+17,NA,Twitter for iPhone,popdod_xx,6,TRUE,FALSE,NA,NA
"RT @MooMooForever19: @rihanna notice @RBW_MAMAMOO Hwasa

#rihannanoticehwasa #rihannanoticemamamoohwasa #RihannaandHwasa #Rihanna #Hwasa #M<U+2026>",FALSE,0,NA,2017/12/14 23:47,FALSE,NA,9.41455E+17,NA,Twitter for iPhone,popdod_xx,6,TRUE,FALSE,NA,NA
"#Future Ft. #Rihanna Selfish

https://t.co/WAbPUYAdiB

https://t.co/pZIO4m3tmR",FALSE,0,NA,2017/12/14 23:46,FALSE,NA,9.41454E+17,NA,Airtime Pro,jimmysmith954,0,FALSE,FALSE,NA,NA
"Pls @rihanna notice @RBW_MAMAMOO Hwasa, she is your biggest fan. Hwasa is so talented, kind and she loves you so mu<U+2026> https://t.co/BF4EirhMJ4",FALSE,12,NA,2017/12/14 23:43,TRUE,NA,9.41454E+17,NA,Twitter Lite,MooMooForever19,7,FALSE,FALSE,NA,NA
RT @celeb17n: <U+300C><U+604B><U+4EBA><U+306B><U+3059><U+308B><U+4EBA><U+306E><U+6761><U+4EF6><U+306F><U+3001><U+79C1><U+306B><U+8272><U+3005><U+6C42><U+3081><U+3066><U+3053><U+306A><U+3044><U+3053><U+3068><U+3002><U+5BB6><U+3067><U+306E><U+79C1><U+306F><U+3064><U+307E><U+3089><U+306A><U+3044><U+4EBA><U+9593><U+3088><U+3002><U+30BD><U+30D5><U+30A1><U+30FC><U+306B><U+5BDD><U+3063><U+8EE2><U+304C><U+3063><U+3066><U+30C6><U+30EC><U+30D3><U+3092><U+898B><U+3066><U+308B><U+3060><U+3051><U+3002><U+305D><U+308C><U+3067><U+3082><U+30AA><U+30FC><U+30B1><U+30FC><U+306A><U+4EBA><U+3058><U+3083><U+306A><U+3044><U+3068><U+30C0><U+30E1><U+306D><U+3002><U+300D><U+30EA><U+30A2><U+30FC><U+30CA> #Rihanna https://t.co/qWR24puNfa,FALSE,0,NA,2017/12/14 23:41,FALSE,NA,9.41453E+17,NA,Twitter Lite,Lisakure200206,75,TRUE,FALSE,NA,NA
"RT @MooMooForever19: @rihanna notice @RBW_MAMAMOO Hwasa

#rihannanoticehwasa #rihannanoticemamamoohwasa #RihannaandHwasa #Rihanna #Hwasa #M<U+2026>",FALSE,0,NA,2017/12/14 23:40,FALSE,NA,9.41453E+17,NA,Twitter for Android,Shioo_TN_ShiTe,8,TRUE,FALSE,NA,NA
"RT @MooMooForever19: @rihanna notice @RBW_MAMAMOO Hwasa

#rihannanoticehwasa #rihannanoticemamamoohwasa #RihannaandHwasa #Rihanna #Hwasa #M<U+2026>",FALSE,0,NA,2017/12/14 23:40,FALSE,NA,9.41453E+17,NA,Twitter for Android,Shioo_TN_ShiTe,6,TRUE,FALSE,NA,NA
