text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @Z100NewYork: Omg #CamilaCabello reacting to #TaylorSwift onstage at #Z100JingleBall is ALL <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> OF <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> US <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #Camilizers #Swifties https://t.<U+2026>,FALSE,0,NA,2017/12/16 20:04,FALSE,NA,9.42123E+17,NA,Twitter for Android,Hindlamrani2,1242,TRUE,FALSE,NA,NA
Taylor Swift <U+2013> <U+201C>Blank Space<U+201D> Cover by Our Last Night <U+2013> The Best #TaylorSwift songs and videos https://t.co/C4QSBX5ttr,FALSE,0,NA,2017/12/16 20:03,FALSE,NA,9.42123E+17,NA,WordPress.com,BobbyMcIntyre2,0,FALSE,FALSE,NA,NA
Taylor Swift <U+2013> <U+201C>Blank Space<U+201D> Cover by Our Last Night <U+2013> The Best #TaylorSwift songs and videos https://t.co/Aruk6JYJoq,FALSE,0,NA,2017/12/16 20:03,FALSE,NA,9.42123E+17,NA,WordPress.com,livemusicnation,0,FALSE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 20:03,FALSE,NA,9.42123E+17,NA,Twitter for Android,loccozade,272,TRUE,FALSE,NA,NA
"RT @feelflawlessuk: Follow us, RT, &amp; comment for your chance to #win a 5ml Wonderstruck By #TaylorSwift Eau De Parfum! #giveaway #beauty #f<U+2026>",FALSE,0,NA,2017/12/16 20:02,FALSE,NA,9.42123E+17,NA,Twitter Lite,Rainbow_Child,529,TRUE,FALSE,NA,NA
"Leftists/#Democrat's/#snowflakes Angry after #TaylorSwift Says She <U+2018>Couldn<U+2019>t Have Asked for a Better Year<U+2019>? So now,<U+2026> https://t.co/bnSKicZKMA",FALSE,0,NA,2017/12/16 20:02,TRUE,NA,9.42123E+17,NA,Twitter Web Client,jpkass,0,FALSE,FALSE,NA,NA
"En weer is #Apple voor #Android bij #Applewhore #TaylorSwift. Jammer dit hoor, such a sell-out.",FALSE,0,NA,2017/12/16 20:01,FALSE,NA,9.42122E+17,NA,Twitter Web Client,Swiftie_Freek,0,FALSE,FALSE,NA,NA
los haters de #TaylorSwift son como la gata flora ....ning<U+00FA>n chile les embona,FALSE,1,NA,2017/12/16 20:01,FALSE,NA,9.42122E+17,NA,Twitter Web Client,demon3mx,0,FALSE,FALSE,NA,NA
#missworld#missindia  #missindia2017  #missworld2017 #manushichhillar #missuniverse #missindia #Ranveersingh<U+2026> https://t.co/cWin7S8mwV,FALSE,4,NA,2017/12/16 20:00,TRUE,NA,9.42122E+17,NA,Buffer,MyQueenManushi,1,FALSE,FALSE,NA,NA
"RT @1061BLI: Your #BLIOpenMic5At9 Top 4 for tonight! #4 #LightsDownLow by #Max, #3 #NewRules by #DuaLipa, #2 #EndGame by #TaylorSwift and #<U+2026>",FALSE,0,NA,2017/12/16 19:59,FALSE,NA,9.42122E+17,NA,Twitter for iPhone,ellamil60477543,5,TRUE,FALSE,NA,NA
"RT @feelflawlessuk: Follow us, RT, &amp; comment for your chance to #win a 5ml Wonderstruck By #TaylorSwift Eau De Parfum! #giveaway #beauty #f<U+2026>",FALSE,0,NA,2017/12/16 19:59,FALSE,NA,9.42122E+17,NA,Twitter for Android,AniLunaCat,529,TRUE,FALSE,NA,NA
"Female Artists with the most #Top40 hits on Hot 100 in history:  
1. #TaylorSwift (55) 
2. #Madonna &amp; #Rihanna (49)<U+2026> https://t.co/RtbL6EyBL5",FALSE,1,NA,2017/12/16 19:59,TRUE,NA,9.42122E+17,NA,Twitter Web Client,hollywoodfactx,0,FALSE,FALSE,NA,NA
gracias a mi sobrina y prima descubr<U+00ED> la m<U+00FA>sica d #TaylorSwift ...y gracias a los haters empece q querer a Taylor S<U+2026> https://t.co/FMGtOZni2J,FALSE,2,NA,2017/12/16 19:58,TRUE,NA,9.42122E+17,NA,Twitter Web Client,demon3mx,1,FALSE,FALSE,NA,NA
"Sitting on Taylor Swift<U+2019>s throne, sipping some Taylor Swift tea. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #taylorswift #reputation<U+2026> https://t.co/LUOOtfAElX",FALSE,2,NA,2017/12/16 19:57,FALSE,NA,9.42121E+17,NA,Instagram,Celes_Aurora,0,FALSE,FALSE,NA,NA
"#TaylorSwift, hayranlar<U+0131>yla daha iyi ileti<U+015F>imde olmak ad<U+0131>na kendi telefon uygulamas<U+0131>n<U+0131> yap<U+0131>yor. <U+201C>Swift Life<U+201D> ismini<U+2026> https://t.co/xx3WUFMnq5",FALSE,2,NA,2017/12/16 19:56,TRUE,NA,9.42121E+17,NA,Buffer,AlemDergisi,2,FALSE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:56,FALSE,NA,9.42121E+17,NA,Twitter for iPhone,_1directionn00_,272,TRUE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:55,FALSE,NA,9.42121E+17,NA,Twitter for Android,Sstyles_Anna,272,TRUE,FALSE,NA,NA
RT @Kathryn_San01: when i see a rat i<U+2019>ll be like there<U+2019>s a ratatatatatata #taylorswift,FALSE,0,NA,2017/12/16 19:54,FALSE,NA,9.42121E+17,NA,Twitter for iPhone,Harry_McGolpin,1,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 19:53,FALSE,NA,9.42121E+17,NA,Twitter for iPhone,selaritaykaty,143,TRUE,FALSE,NA,NA
@Writer_in_Black @swiftswriting @billboard @GZanipatin It was a good year for Taylor Swift and for me too; Just nee<U+2026> https://t.co/6GsqiYYzd3,FALSE,0,Writer_in_Black,2017/12/16 19:52,TRUE,9.41417E+17,9.4212E+17,86102864,Twitter Web Client,demon3mx,0,FALSE,FALSE,NA,NA
RT @Z100NewYork: Omg #CamilaCabello reacting to #TaylorSwift onstage at #Z100JingleBall is ALL <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> OF <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> US <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #Camilizers #Swifties https://t.<U+2026>,FALSE,0,NA,2017/12/16 19:51,FALSE,NA,9.4212E+17,NA,Twitter for Android,Larissa_olicruz,1242,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 19:51,FALSE,NA,9.4212E+17,NA,Twitter for Android,harry_sxtyl,143,TRUE,FALSE,NA,NA
"OMG! LA pop up store.
Wish we were there! #taylorswift  #reputation  #makeawish #brazil #fandom<U+2026> https://t.co/f0PjE82YmC",FALSE,1,NA,2017/12/16 19:47,FALSE,NA,9.42119E+17,NA,Instagram,BRepties,0,FALSE,FALSE,NA,NA
"RT @tsnationvietnam: The Making Of A Song - Don't Blame Me
#HappyBirthdayTaylorSwift #TaylorSwift https://t.co/m2AZS13Mlz",FALSE,0,NA,2017/12/16 19:47,FALSE,NA,9.42119E+17,NA,Twitter for Android,meryemistgirl,25,TRUE,FALSE,NA,NA
#WrestlingRoadTrip with @Buzzdupp. Got @taylorswift13 playing! #GoodTimes #ProWrestling #TaylorSwift #TSwizzle<U+2026> https://t.co/UpiFIQTcUp,FALSE,1,NA,2017/12/16 19:46,TRUE,NA,9.42119E+17,NA,Twitter for iPhone,DougMarkham123,0,FALSE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:46,FALSE,NA,9.42119E+17,NA,Twitter Web Client,omar_dlvlv,272,TRUE,FALSE,NA,NA
when i see a rat i<U+2019>ll be like there<U+2019>s a ratatatatatata #taylorswift,FALSE,2,NA,2017/12/16 19:44,FALSE,NA,9.42118E+17,NA,Twitter for iPhone,Kathryn_San01,1,FALSE,FALSE,NA,NA
"I LOVE U TAYLOR <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> REPUTATION IS HERE FINALLY <ed><U+00A0><U+00BD><ed><U+00B2><U+009B>
#reputation #bigreputation #taylorswift #swiftie https://t.co/ngkJZSRvUw",FALSE,0,NA,2017/12/16 19:44,FALSE,NA,9.42118E+17,NA,Instagram,rosanalejandro,0,FALSE,FALSE,NA,NA
"RT @feelflawlessuk: Follow us, RT, &amp; comment for your chance to #win a 5ml Wonderstruck By #TaylorSwift Eau De Parfum! #giveaway #beauty #f<U+2026>",FALSE,0,NA,2017/12/16 19:43,FALSE,NA,9.42118E+17,NA,Twitter Lite,LisaLise30,529,TRUE,FALSE,NA,NA
@IndianSwifties  here's my another entry for the Swift art contest... 1 more sketch work... Not too good but still<U+2026> https://t.co/7CRMhRDBC8,FALSE,1,IndianSwifties,2017/12/16 19:43,TRUE,NA,9.42118E+17,556651151,Twitter for Android,iravikoranga,0,FALSE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:43,FALSE,NA,9.42118E+17,NA,Twitter for Android,King1zayn,272,TRUE,FALSE,NA,NA
RT @TaylorSPolls: Which performance look? Vote below! #TaylorSwiftNOW #TaylorSwift #Swifties #TS1989 #WeCanSurvive #1989WorldTour #TheSwift<U+2026>,FALSE,0,NA,2017/12/16 19:42,FALSE,NA,9.42118E+17,NA,Twitter Web Client,fredbratsch,5,TRUE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:42,FALSE,NA,9.42118E+17,NA,Twitter for Android,Asima07060408,272,TRUE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:40,FALSE,NA,9.42117E+17,NA,Twitter for iPhone,anupamae,272,TRUE,FALSE,NA,NA
"-Number one album in the world.
-Still talked about.
-Concerts sold out.

Conclusion: Room read, and mastered.<U+2026> https://t.co/A8dHuTLPWf",FALSE,0,NA,2017/12/16 19:39,TRUE,NA,9.42117E+17,NA,Twitter for Android,LozanoAuthor,0,FALSE,FALSE,NA,NA
"Are you fucken serious right now!?
You<U+2019>re giving him a platform!?
While trying to Make #TaylorSwift the VICTIM look<U+2026> https://t.co/J4yljOv9vp",FALSE,3,NA,2017/12/16 19:39,TRUE,NA,9.42117E+17,NA,Twitter for iPhone,curiousflow,1,FALSE,FALSE,NA,NA
Are you ready for it? Serving some cyborg @taylorswift13 last night at @richssandiego for DIVAS. #richs #divas<U+2026> https://t.co/Z5zQNUtNMi,FALSE,1,NA,2017/12/16 19:39,TRUE,NA,9.42117E+17,NA,Twitter for iPhone,RonnoxKickxy,0,FALSE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:39,FALSE,NA,9.42117E+17,NA,Twitter Web Client,solozzquad,272,TRUE,FALSE,NA,NA
RT @TaylorSPolls: Which performance look? Vote below! #TaylorSwiftNOW #TaylorSwift #Swifties #TS1989 #WeCanSurvive #1989WorldTour #TheSwift<U+2026>,FALSE,0,NA,2017/12/16 19:39,FALSE,NA,9.42117E+17,NA,xvlog application,xvlOG,5,TRUE,FALSE,NA,NA
RT @TaylorSPolls: Which performance look?! #TaylorSwiftNOW #TaylorSwift #NewRomantics #reputation #reputationStadiumTour,FALSE,0,NA,2017/12/16 19:39,FALSE,NA,9.42117E+17,NA,xvlog application,xvlOG,2,TRUE,FALSE,NA,NA
RT @rose_dewitt: #FemmeFatale #TaylorSwift https://t.co/QEvR7J493e,FALSE,0,NA,2017/12/16 19:39,FALSE,NA,9.42117E+17,NA,xvlog application,xvlOG,2,TRUE,FALSE,NA,NA
#FemmeFatale #TaylorSwift https://t.co/QEvR7J493e,FALSE,4,NA,2017/12/16 19:38,FALSE,NA,9.42117E+17,NA,Twitter for iPhone,rose_dewitt,2,FALSE,FALSE,NA,NA
RT @TaylorSPolls: Which performance look? Vote below! #TaylorSwiftNOW #TaylorSwift #Swifties #TS1989 #WeCanSurvive #1989WorldTour #TheSwift<U+2026>,FALSE,0,NA,2017/12/16 19:37,FALSE,NA,9.42116E+17,NA,Twitter for Android,AxelSwift1989,5,TRUE,FALSE,NA,NA
"RT @waildss: See you again

#TaylorSwift

#fastfurious
#forPaulWalker https://t.co/cwSn7VSXqX",FALSE,0,NA,2017/12/16 19:37,FALSE,NA,9.42116E+17,NA,Twitter for Android,JSlash1128,10,TRUE,FALSE,NA,NA
Which performance look?! #TaylorSwiftNOW #TaylorSwift #NewRomantics #reputation #reputationStadiumTour,FALSE,9,TaylorSPolls,2017/12/16 19:37,FALSE,9.42116E+17,9.42116E+17,7.54479E+17,Twitter for iPhone,TaylorSPolls,2,FALSE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:36,FALSE,NA,9.42116E+17,NA,Twitter for Android,elloitisamna_zm,272,TRUE,FALSE,NA,NA
Which performance look? Vote below! #TaylorSwiftNOW #TaylorSwift #Swifties #TS1989 #WeCanSurvive #1989WorldTour<U+2026> https://t.co/bZux9vbmnX,FALSE,26,NA,2017/12/16 19:36,TRUE,NA,9.42116E+17,NA,Twitter for iPhone,TaylorSPolls,5,FALSE,FALSE,NA,NA
RT @ElvisDuranShow: #CamilaCabello #EdSheeran #TaylorSwift - oh my! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2>  These three and more during #iHeartJingleBall only on @thecw <ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>  TONI<U+2026>,FALSE,0,NA,2017/12/16 19:35,FALSE,NA,9.42116E+17,NA,Twitter Lite,cassand60653698,159,TRUE,FALSE,NA,NA
"Today's song #lyrics is called #morecolourful

#pop #kpop #lyricism 

Inspired by #suranelenashin 
#MissyElliott<U+2026> https://t.co/J6XKxGmpHI",FALSE,1,NA,2017/12/16 19:33,TRUE,NA,9.42116E+17,NA,Twitter for Android,93Sunny02,1,FALSE,FALSE,NA,NA
RT @farangsuoy: #SelenaGomez <U+0E25><U+0E48><U+0E32><U+0E2A><U+0E38><U+0E14><U+0E43><U+0E2B><U+0E49><U+0E2A><U+0E31><U+0E21><U+0E20><U+0E32><U+0E29><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E27><U+0E34><U+0E17><U+0E22><U+0E38><U+0E21><U+0E35><U+0E1E><U+0E39><U+0E14><U+0E16><U+0E36><U+0E07> #TaylorSwift <U+0E27><U+0E48><U+0E32><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E01><U+0E31><U+0E19><U+0E21><U+0E32><U+0E1B><U+0E23><U+0E30><U+0E21><U+0E32><U+0E13> 12 <U+0E1B><U+0E35> <U+0E14><U+0E35><U+0E40><U+0E08><U+0E40><U+0E25><U+0E22><U+0E16><U+0E32><U+0E21><U+0E27><U+0E48><U+0E32><U+0E40><U+0E08><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E44><U+0E14><U+0E49><U+0E22><U+0E31><U+0E07><U+0E44><U+0E07> <U+0E04><U+0E33><U+0E15><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 19:33,FALSE,NA,9.42115E+17,NA,Twitter for iPhone,Mayy_ChildWarp,6633,TRUE,FALSE,NA,NA
RT @GaeGiiezZ: <U+0E08><U+0E32><U+0E01><U+0E01><U+0E23><U+0E13><U+0E35> #TaylorSwift <U+0E17><U+0E35><U+0E48><U+0E2D><U+0E49><U+0E27><U+0E19><U+0E02><U+0E36><U+0E49><U+0E19><U+0E19><U+0E31><U+0E49><U+0E19> <U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E40><U+0E2B><U+0E47><U+0E19><U+0E27><U+0E48><U+0E32><U+0E19><U+0E49><U+0E33><U+0E2B><U+0E19><U+0E31><U+0E01><U+0E44><U+0E21><U+0E48><U+0E04><U+0E48><U+0E2D><U+0E22><U+0E2B><U+0E19><U+0E31><U+0E01><U+0E17><U+0E35><U+0E48><U+0E15><U+0E31><U+0E27><U+0E40><U+0E08><U+0E49><U+0E32><U+0E02><U+0E2D><U+0E07><U+0E23><U+0E48><U+0E32><U+0E07><U+0E2B><U+0E23><U+0E2D><U+0E01> <U+0E0A><U+0E2D><U+0E1A><U+0E44><U+0E1B><U+0E2B><U+0E19><U+0E31><U+0E01><U+0E2B><U+0E31><U+0E27><U+0E04><U+0E19><U+0E2D><U+0E37><U+0E48><U+0E19>,FALSE,0,NA,2017/12/16 19:32,FALSE,NA,9.42115E+17,NA,Twitter for iPhone,Mayy_ChildWarp,517,TRUE,FALSE,NA,NA
no mention of the #TaylorSwift cameo? https://t.co/wrJiU4eAex,FALSE,1,NA,2017/12/16 19:28,FALSE,NA,9.42114E+17,NA,Twitter Web Client,krofoot,0,FALSE,FALSE,NA,NA
"Bad #reputation #TaylorSwift
<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/8DLYk5yy9B",FALSE,1,NA,2017/12/16 19:28,FALSE,NA,9.42114E+17,NA,Twitter for Android,PepitoTings,0,FALSE,FALSE,NA,NA
Look what she made us do #TaylorSwift #Swifties #taylorswiftpopup https://t.co/1iDhPFo7WI,FALSE,0,NA,2017/12/16 19:27,FALSE,NA,9.42114E+17,NA,Instagram,DisneyAllen,0,FALSE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:25,FALSE,NA,9.42114E+17,NA,Twitter Lite,joannaluvzayn,272,TRUE,FALSE,NA,NA
"@taylorswift13 @taylornation13 ""I stay out too late, got nothing in my brain. That<U+2019>s what people say...but the hate<U+2026> https://t.co/JPaQrLV1ZF",FALSE,0,taylorswift13,2017/12/16 19:25,TRUE,NA,9.42114E+17,17919972,Twitter for iPhone,LetMelissaBee,0,FALSE,FALSE,NA,NA
RT @708_backstar_: @timethyheller is now bashing @taylorswift13  didn<U+2019>t she have enough of all the celebrity bashing ? #TaylorSwift #Timoth<U+2026>,FALSE,0,NA,2017/12/16 19:24,FALSE,NA,9.42113E+17,NA,Twitter for iPhone,camilacorrale,32,TRUE,FALSE,NA,NA
Taylor Swift Sings Using a DIAMOND SNAKE On 'Saturday Night Live' https://t.co/avwZ8h5WIi #reputation #snl #taylorswift,FALSE,0,NA,2017/12/16 19:23,FALSE,NA,9.42113E+17,NA,Tweet Old Post,AaronRFernandes,0,FALSE,FALSE,NA,NA
RT @PlanetRomeo: Katy is behind with only 34% Be sure to vote for your favorite Katy vs Taylor inside. https://t.co/KGGg0Ajo5m #TaylorSwift<U+2026>,FALSE,0,NA,2017/12/16 19:23,FALSE,NA,9.42113E+17,NA,Twitter for iPhone,votekingjay,3,TRUE,FALSE,NA,NA
Curated tree shaking brought to you by #Taylorswift @jbschantz nick.roch https://t.co/mZNyndshBh,FALSE,0,NA,2017/12/16 19:19,FALSE,NA,9.42112E+17,NA,Instagram,LynneRosenberg,0,FALSE,FALSE,NA,NA
@KatMcKinley Dude is a skeez trying to mooch off of #taylorswift   Nothing but contempt for @KevinAllred,FALSE,0,KatMcKinley,2017/12/16 19:17,FALSE,9.42103E+17,9.42112E+17,13023332,Twitter for iPhone,cheesetrader1,0,FALSE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:15,FALSE,NA,9.42111E+17,NA,Twitter Lite,Numb74598226,272,TRUE,FALSE,NA,NA
"RT @enchantedstan: Clumsy Taylor <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>
-
#TaylorSwift #TS6IsComimg #Taylor https://t.co/b8w9aVTBqg",FALSE,0,NA,2017/12/16 19:15,FALSE,NA,9.42111E+17,NA,Twitter for iPhone,taylorsconfetti,28,TRUE,FALSE,NA,NA
Zwei Glam-Stars in Knuddellaune! Dass Gigi Hadid (22) und Taylor Swift (28<U+2026> https://t.co/A3a56y25ih #TaylorSwift,FALSE,0,NA,2017/12/16 19:14,FALSE,NA,9.42111E+17,NA,Google,musikamade,0,FALSE,FALSE,NA,NA
"Eigentlich dachte man, es w<U+00FC>rde jetzt Ruhe herrschen in Sachen Taylor Swifts<U+2026> https://t.co/34epzNjelR #TaylorSwift",FALSE,0,NA,2017/12/16 19:14,FALSE,NA,9.42111E+17,NA,Google,musikamade,0,FALSE,FALSE,NA,NA
"RT @enchantedstan: If Out of the Woods was an acoustic music video !!! 
-
#TaylorSwift #TS6IsComing #OutOfTheWoods https://t.co/Eky0FFytSY",FALSE,0,NA,2017/12/16 19:14,FALSE,NA,9.42111E+17,NA,Twitter for iPhone,taylorsconfetti,42,TRUE,FALSE,NA,NA
"RT @Fresh1027NY: Which song do you wanna hear before 1 o'clock hits!? RT for ""IDWLF"" by #Zayn and #TaylorSwift, LIKE for ""TMTA"" by #NiallHo<U+2026>",FALSE,0,NA,2017/12/16 19:12,FALSE,NA,9.4211E+17,NA,Twitter Web Client,_always_you_28,272,TRUE,FALSE,NA,NA
RT @farangsuoy: #SelenaGomez <U+0E25><U+0E48><U+0E32><U+0E2A><U+0E38><U+0E14><U+0E43><U+0E2B><U+0E49><U+0E2A><U+0E31><U+0E21><U+0E20><U+0E32><U+0E29><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E27><U+0E34><U+0E17><U+0E22><U+0E38><U+0E21><U+0E35><U+0E1E><U+0E39><U+0E14><U+0E16><U+0E36><U+0E07> #TaylorSwift <U+0E27><U+0E48><U+0E32><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E01><U+0E31><U+0E19><U+0E21><U+0E32><U+0E1B><U+0E23><U+0E30><U+0E21><U+0E32><U+0E13> 12 <U+0E1B><U+0E35> <U+0E14><U+0E35><U+0E40><U+0E08><U+0E40><U+0E25><U+0E22><U+0E16><U+0E32><U+0E21><U+0E27><U+0E48><U+0E32><U+0E40><U+0E08><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E44><U+0E14><U+0E49><U+0E22><U+0E31><U+0E07><U+0E44><U+0E07> <U+0E04><U+0E33><U+0E15><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 19:11,FALSE,NA,9.4211E+17,NA,Twitter for iPhone,coffeesix45,6633,TRUE,FALSE,NA,NA
"RT MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and<U+2026> https://t.co/F0mjkYy7YL",FALSE,1,NA,2017/12/16 19:10,TRUE,NA,9.4211E+17,NA,IFTTT,Taylor2Swifties,1,FALSE,FALSE,NA,NA
RT @farangsuoy: #SelenaGomez <U+0E25><U+0E48><U+0E32><U+0E2A><U+0E38><U+0E14><U+0E43><U+0E2B><U+0E49><U+0E2A><U+0E31><U+0E21><U+0E20><U+0E32><U+0E29><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E27><U+0E34><U+0E17><U+0E22><U+0E38><U+0E21><U+0E35><U+0E1E><U+0E39><U+0E14><U+0E16><U+0E36><U+0E07> #TaylorSwift <U+0E27><U+0E48><U+0E32><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E01><U+0E31><U+0E19><U+0E21><U+0E32><U+0E1B><U+0E23><U+0E30><U+0E21><U+0E32><U+0E13> 12 <U+0E1B><U+0E35> <U+0E14><U+0E35><U+0E40><U+0E08><U+0E40><U+0E25><U+0E22><U+0E16><U+0E32><U+0E21><U+0E27><U+0E48><U+0E32><U+0E40><U+0E08><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E44><U+0E14><U+0E49><U+0E22><U+0E31><U+0E07><U+0E44><U+0E07> <U+0E04><U+0E33><U+0E15><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 19:10,FALSE,NA,9.4211E+17,NA,Twitter for iPhone,danielmobx,6633,TRUE,FALSE,NA,NA
RT @farangsuoy: #SelenaGomez <U+0E25><U+0E48><U+0E32><U+0E2A><U+0E38><U+0E14><U+0E43><U+0E2B><U+0E49><U+0E2A><U+0E31><U+0E21><U+0E20><U+0E32><U+0E29><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E27><U+0E34><U+0E17><U+0E22><U+0E38><U+0E21><U+0E35><U+0E1E><U+0E39><U+0E14><U+0E16><U+0E36><U+0E07> #TaylorSwift <U+0E27><U+0E48><U+0E32><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E01><U+0E31><U+0E19><U+0E21><U+0E32><U+0E1B><U+0E23><U+0E30><U+0E21><U+0E32><U+0E13> 12 <U+0E1B><U+0E35> <U+0E14><U+0E35><U+0E40><U+0E08><U+0E40><U+0E25><U+0E22><U+0E16><U+0E32><U+0E21><U+0E27><U+0E48><U+0E32><U+0E40><U+0E08><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E44><U+0E14><U+0E49><U+0E22><U+0E31><U+0E07><U+0E44><U+0E07> <U+0E04><U+0E33><U+0E15><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 19:10,FALSE,NA,9.4211E+17,NA,Twitter for Android,yeriticketx,6633,TRUE,FALSE,NA,NA
RT @Z100NewYork: #WhyDontWe got the sweetest message delivered to them from #TaylorSwift at our #Z00JingleBall <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Their full Interview w<U+2026>,FALSE,0,NA,2017/12/16 19:08,FALSE,NA,9.42109E+17,NA,Twitter for Android,WDW_FanAcc_,352,TRUE,FALSE,NA,NA
